sic87,naics97,mapping_ec,mapping_official,mapping_all,weight_mapping_ec,weight_mapping_official,weight_mapping_all,weight_emp,weight_estabs,weight_pay,weight_ship,rw1,tot_rw,rw2,weight_hybrid,source,weight_shipments,emp,estabs,shipments,pay,test
3011,326211,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,64365,162,14731472,2773176,1
3020,3162//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3021,316211,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,8292,59,1009838,168185,1
3050,3262//,1,1,1,.5,.5,.5,.36447218,.24688561,.36619753,.43265703,,0,1,.36447218,,,,,,,1
3050,3399//,1,1,1,.5,.5,.5,.63552785,.7531144,.63380247,.567343,,0,1,.63552785,,,,,,,1
3052,326220,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,24182,218,4012016,749220,1
3053,339991,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,42166,665,5260955,1296725,1
3060,3133//,1,1,1,.25,.2,.2,.013655954,.017361112,.014775046,.021413524,,.2,.80000001,.010924763,,,,,,,1
3060,3261//,1,1,1,.25,.2,.2,.0041905218,.0057870368,.0047874204,.004107791,,.2,.80000001,.0033524174,,,,,,,1
3060,3262//,2,2,2,.5,.40000001,.40000001,.98215353,.97685188,.98043752,.97447866,,.2,.80000001,.78572285,,,,,,,1
3060,3399//,0,1,1,0,.2,.2,0,0,0,0,.2,.2,.80000001,.2,,,,,,,1
3061,326291,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,55115,716,6548250,1581113,1
3069,313320,1,1,1,.33333334,.25,.25,.027671224,.029644269,.029717701,,,.25,.75,.020753417,both,.037200306,1486,30,330420,46460,1
3069,326192,1,1,1,.33333334,.25,.25,.0084913038,.0098814229,.009629149,,,.25,.75,.0063684778,both,.0071361945,456,10,63385,15054,1
3069,326299,1,1,1,.33333334,.25,.25,.96383744,.96047431,.96065313,,,.25,.75,.7228781,both,.9556635,51760,972,8488380,1501864,1
3069,339920,,1,1,,.25,.25,,,,,.25,.25,.75,.25,official,,,,,,1
3080,3259//,1,1,1,.083333336,.090909094,.083333336,.035196472,.059459459,.043262888,.064990982,,0,1,.035196472,,,,,,,1
3080,3261//,10,10,10,.83333331,.90909094,.83333331,.96470976,.94004267,.95664787,.93495685,,0,1,.96470976,,,,,,,1
3080,3351//,1,0,1,.083333336,0,.083333336,.000093769406,.00049786631,.000089184119,.000052155621,,0,1,.000093769406,,,,,,,1
3081,326113,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,54573,832,13849943,1940948,1
3082,326121,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,27752,791,4488086,869811,1
3083,326130,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,16660,457,3207676,569262,1
3084,326122,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,15783,350,4207538,446576,1
3085,326160,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,34667,471,6423318,979205,1
3086,326140,1,1,1,.5,.5,.5,.42183897,.43887946,.4368766,,,0,1,.42183897,both,.43343434,27444,517,5109464,784695,1
3086,326150,1,1,1,.5,.5,.5,.578161,.56112057,.5631234,,,0,1,.578161,both,.56656563,37614,661,6678859,1011453,1
3087,325991,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,27776,836,7818015,957095,1
3088,326191,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,19359,572,2185349,455236,1
3089,326122,1,1,1,.33333334,.5,.33333334,.0080126319,.011081302,.0075151911,,,0,1,.0080126319,both,.0088881981,4227,95,589515,106028,1
3089,326199,1,1,1,.33333334,.5,.33333334,.9918471,.9881022,.99234498,,,0,1,.9918471,both,.99101722,523241,8471,65729803,14000489,1
3089,335121,1,,1,.33333334,,.33333334,.00014027319,.00081651699,.00013984488,,,0,1,.00014027319,fk,.000094593954,74,7,6274,1973,1
3100,315///,1,3,3,.083333336,.21428572,.21428572,.026278524,.028276237,.021700475,.023611873,,0,1,.026278524,,,,,,,.99999994
3100,316///,10,10,10,.83333331,.71428573,.71428573,.97253513,.97063619,.97644436,.97431862,,0,1,.97253513,,,,,,,.99999994
3100,339///,1,1,1,.083333336,.071428575,.071428575,.0011862897,.0010875476,.0018551765,.0020695718,,0,1,.0011862897,,,,,,,.99999994
3110,3161//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3111,316110,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,14988,332,3342127,416377,1
3130,3169//,1,1,1,.5,.5,.5,.93593895,.96153843,.91222477,.91075242,,0,1,.93593895,,,,,,,1
3130,3399//,1,1,1,.5,.5,.5,.064061023,.03846154,.087775245,.089247577,,0,1,.064061023,,,,,,,1
3131,316999,1,1,1,.5,.5,.5,.93593895,.96153843,.91222477,,,0,1,.93593895,both,.91075242,1358,50,213836,32775,1
3131,339993,1,1,1,.5,.5,.5,.064061023,.03846154,.087775245,,,0,1,.064061023,both,.089247577,92.94930267333984,2,20954.482421875,3153.6455078125,1
3140,3162//,4,4,4,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3142,316212,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,2501,25,263816,51471,1
3143,316213,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,17797,149,2240281,378083,1
3144,316214,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,8836,108,703653,167118,1
3149,316219,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,3327,89,214021,57019,1
3150,3152//,0,2,2,0,.66666669,.66666669,0,0,0,0,.66666669,.66666669,.33333331,.66666669,,,,,,,1
3150,3159//,1,1,1,1,.33333334,.33333334,1,1,1,1,,.66666669,.33333331,.33333331,,,,,,,1
3151,315211,,1,1,,.33333334,.33333334,,,,,.33333334,.66666669,.33333331,.33333334,official,,,,,,1
3151,315212,,1,1,,.33333334,.33333334,,,,,.33333334,.66666669,.33333331,.33333334,official,,,,,,1
3151,315992,1,1,1,1,.33333334,.33333334,1,1,1,,,.66666669,.33333331,.33333331,both,1,2059,52,239071,36889,1
3160,3169//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3161,316991,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,9655,279,1433544,221927,1
3170,3169//,2,2,2,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3171,316992,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,3783,140,393514,85496,1
3172,316993,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,4950,178,338848,92068,1
3190,3169//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3199,316999,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,9006,435,721368,157540,1
3200,327///,30,30,30,.96774191,.96774191,.96774191,.99806499,.99951196,.99804735,.99731541,,0,1,.99806499,,,,,,,1
3200,332///,1,1,1,.032258064,.032258064,.032258064,.0019350206,.00048801317,.0019526767,.0026845613,,0,1,.0019350206,,,,,,,1
3210,3272//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3211,327211,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,11579,36,2795507,535454,1
3220,3272//,2,2,2,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3221,327213,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,21184,61,4198122,840703,1
3229,327212,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,35533,516,6108705,1232018,1
3230,3272//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3231,327215,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,60542,1654,9660191,1827643,1
3240,3273//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3241,327310,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,16973,279,6540243,735506,1
3250,3271//,4,4,4,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3251,327121,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,13808,224,1421766,364199,1
3253,327122,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,8804,169,859028,216199,1
3255,327124,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,5790,148,1117423,199531,1
3259,327123,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,1332,51,117376,35163,1
3260,3271//,5,5,5,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3261,327111,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,9222,57,1109995,284871,1
3262,327112,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,4959,34,388356,129613,1
3263,327112,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,910,28,57037,18629,1
3264,327113,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,10082,148,1167201,325254,1
3269,327112,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,14394,931,998876,295865,1
3270,3273//,4,4,4,.5714286,.5714286,.5714286,.88424248,.9436233,.86788106,.81379002,,0,1,.88424248,,,,,,,1
3270,3274//,2,2,2,.2857143,.2857143,.2857143,.090893477,.030933278,.10770736,.15920691,,0,1,.090893477,,,,,,,1
3270,3279//,1,1,1,.14285715,.14285715,.14285715,.024864074,.025443412,.02441158,.027003026,,0,1,.024864074,,,,,,,1
3271,327331,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,18256,940,2868964,563718,1
3272,327332,1,1,1,.33333334,.33333334,.33333334,.19828357,.14166108,.20895723,,,0,1,.19828357,both,.22839592,14417,423,2068557,441335,1
3272,327390,1,1,1,.33333334,.33333334,.33333334,.73202765,.77762896,.71743727,,,0,1,.73202765,both,.66727126,53225,2322,6043403,1515287,1
3272,327999,1,1,1,.33333334,.33333334,.33333334,.06968876,.080709979,.073605537,,,0,1,.06968876,both,.10433282,5067,241,944931,155461,1
3273,327320,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,94300,5253,17496457,3006613,1
3274,327410,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,5358,85,1181697,196630,1
3275,327420,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,13165,208,4389514,489286,1
3280,3279//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3281,327991,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,13165,1021,1249927,352039,1
3290,3271//,2,2,2,.22222222,.22222222,.22222222,.15593816,.11828645,.14778316,.12809122,,0,1,.15593816,,,,,,,1
3290,3274//,1,1,1,.11111111,.11111111,.11111111,.0077839578,.043478262,.0059168176,.003295935,,0,1,.0077839578,,,,,,,1
3290,3279//,5,5,5,.55555558,.55555558,.55555558,.82294565,.83312023,.83377761,.85241681,,0,1,.82294565,,,,,,,1
3290,3329//,1,1,1,.11111111,.11111111,.11111111,.013332243,.0051150895,.012522397,.016196018,,0,1,.013332243,,,,,,,1
3291,327910,1,1,1,.5,.5,.5,.95852947,.97831976,.96095699,,,0,1,.95852947,both,.95262933,22605,361,4710047,783548,1
3291,332999,1,1,1,.5,.5,.5,.04147055,.021680217,.039043002,,,0,1,.04147055,both,.047370687,978,8,234213,31835,1
3292,327999,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,493,19,87923,13402,1
3295,327992,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,10144,388,2376035,362670,1
3296,327993,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,21610,298,4422507,811380,1
3297,327125,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,8412,130,1629688,315019,1
3299,327112,1,1,1,.33333334,.33333334,.33333334,.33212641,.15277778,.27042973,,,0,1,.33212641,both,.22249469,3027,55,222658,60682,1
3299,327420,1,1,1,.33333334,.33333334,.33333334,.062650867,.18888889,.067034774,,,0,1,.062650867,both,.047628041,571,68,47663,15042,1
3299,327999,1,1,1,.33333334,.33333334,.33333334,.60522276,.65833336,.66253549,,,0,1,.60522276,both,.72987729,5516,237,730413,148667,1
3300,324///,1,1,1,.025641026,.02631579,.025,.0025008128,.0012749004,.0027787569,.0023207918,,0,1,.0025008128,,,,,,,1
3300,331///,33,31,33,.84615386,.81578946,.82499999,.87920105,.81083667,.89131182,.89488369,,0,1,.87920105,,,,,,,1
3300,332///,3,4,4,.07692308,.10526316,.1,.039046485,.13800797,.035184804,.022012038,,0,1,.039046485,,,,,,,1
3300,335///,2,2,2,.051282052,.052631579,.050000001,.079251632,.049880479,.070724629,.080783434,,0,1,.079251632,,,,,,,1
3310,3241//,1,1,1,.125,.14285715,.125,.0079520764,.0083857439,.0074111377,.0056506032,,0,1,.0079520764,,,,,,,1
3310,3311//,2,2,2,.25,.2857143,.25,.67897224,.2274633,.74840999,.74508607,,0,1,.67897224,,,,,,,1
3310,3312//,3,3,3,.375,.42857143,.375,.30124173,.7274633,.23642418,.24286038,,0,1,.30124173,,,,,,,1
3310,3314//,1,0,1,.125,0,.125,.0014287092,.004192872,.0011712208,.0016244096,,0,1,.0014287092,,,,,,,1
3310,3326//,1,1,1,.125,.14285715,.125,.010405229,.032494757,.0065834699,.0047785207,,0,1,.010405229,,,,,,,1
3312,324199,1,1,1,.5,.5,.5,.011872021,.039800994,.010012081,,,0,1,.011872021,both,.0077135763,1731,8,438107,74553,1
3312,331111,1,1,1,.5,.5,.5,.98812801,.960199,.98998791,,,0,1,.98812801,both,.99228638,144074,193,56358764,7371751,1
3313,331112,1,1,1,.5,1,.5,.9229244,.85714287,.93017161,,,0,1,.9229244,both,.91799277,3724,24,1409834,156946,1
3313,331492,1,,1,.5,,.5,.077075586,.14285715,.069828361,,,0,1,.077075586,fk,.082007244,311,4,125945,11782,1
3315,331222,1,1,1,.5,.5,.5,.91205251,.89802629,.91716528,,,0,1,.91205251,both,.92998075,23489,273,4920798,733281,1
3315,332618,1,1,1,.5,.5,.5,.087947503,.10197368,.082834691,,,0,1,.087947503,both,.070019223,2265,31,370492,66227,1
3316,331221,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,14362,186,6343466,639349,1
3317,331210,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,27723,235,7565377,1005700,1
3320,3315//,4,4,4,1,1,1,1,1,1,.99999994,,0,1,1,,,,,,,1
3321,331511,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,83570,669,11911623,3120450,1
3322,331511,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,2628,28,352615,113937,1
3324,331512,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,22673,159,2341737,669452,1
3325,331513,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,23982,288,2927240,762835,1
3330,3313//,1,1,1,.33333334,.33333334,.33333334,.47400391,.11731844,.50353557,.38139683,,0,1,.47400391,,,,,,,1
3330,3314//,2,2,2,.66666669,.66666669,.66666669,.52599609,.88268155,.49646443,.61860317,,0,1,.52599609,,,,,,,1
3331,331411,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,7360,16,6540441,287382,1
3334,331312,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,15763,21,6224610,707402,1
3339,331419,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,10132,142,3555509,410086,1
3340,3313//,1,1,1,.33333334,.33333334,.33333334,.46190369,.39453125,.44937727,.49857262,,0,1,.46190369,,,,,,,1
3340,3314//,2,2,2,.66666669,.66666669,.66666669,.53809631,.60546875,.5506227,.50142735,,0,1,.53809631,,,,,,,1
3341,331314,1,1,1,.33333334,.33333334,.33333334,.46190369,.39453125,.44937727,,,0,1,.46190369,both,.49857262,6226,101,3478625,210318,1
3341,331423,1,1,1,.33333334,.33333334,.33333334,.13116699,.09375,.14954031,,,0,1,.13116699,both,.1550847,1768,24,1082052,69988,1
3341,331492,1,1,1,.33333334,.33333334,.33333334,.40692928,.51171875,.40108243,,,0,1,.40692928,both,.34634268,5485,131,2416491,187715,1
3350,3313//,4,4,4,.40000001,.40000001,.40000001,.35933968,.26310584,.37550148,.40840617,,0,1,.35933968,,,,,,,1
3350,3314//,4,4,4,.40000001,.40000001,.40000001,.31088588,.42729971,.31309959,.30311862,,0,1,.31088588,,,,,,,1
3350,3359//,2,2,2,.2,.2,.2,.32977444,.30959445,.31139892,.28847522,,0,1,.32977444,,,,,,,1
3351,331421,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,21150,129,7679080,786621,1
3353,331315,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,25111,70,13755566,1199382,1
3354,331316,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,30357,160,6177701,944829,1
3355,331319,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,2657,20,1295284,97537,1
3356,331491,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,17237,184,4839547,709102,1
3357,331319,1,1,1,.2,.2,.2,.023613816,.035714287,.019684242,,,0,1,.023613816,both,.01890105,1649,16,361323,46377,1
3357,331422,1,1,1,.2,.2,.2,.067189828,.080357142,.055834625,,,0,1,.067189828,both,.053861845,4692,36,1029653,131549,1
3357,331491,1,1,1,.2,.2,.2,.12365391,.18526785,.11910034,,,0,1,.12365391,both,.12950565,8635,83,2475702,280606,1
3357,335921,1,1,1,.2,.2,.2,.12299519,.084821425,.15477365,,,0,1,.12299519,both,.14474453,8589,38,2767017,364654,1
3357,335929,1,1,1,.2,.2,.2,.66254723,.61383927,.65060717,,,0,1,.66254723,both,.65298688,46267,275,12482860,1532861,1
3360,3315//,5,5,5,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3363,331521,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,27717,318,3791717,906108,1
3364,331522,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,17243,279,2055264,502552,1
3365,331524,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,34098,626,3937406,1013843,1
3366,331525,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,8909,312,854704,260340,1
3369,331528,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,6529,141,959086,214786,1
3390,3311//,1,0,1,.16666667,0,.14285715,.071619362,.07772512,.077251174,.10031519,,0,1,.071619362,,,,,,,1
3390,3313//,1,1,1,.16666667,.16666667,.14285715,.014323873,.0094786733,.015310803,.029004941,,0,1,.014323873,,,,,,,1
3390,3314//,2,2,2,.33333334,.33333334,.2857143,.18723767,.12132701,.19917278,.23448475,,0,1,.18723767,,,,,,,1
3390,3326//,1,1,1,.16666667,.16666667,.14285715,.061287388,.025592417,.060386293,.050320894,,0,1,.061287388,,,,,,,1
3390,3328//,1,2,2,.16666667,.33333334,.2857143,.66553169,.76587677,.64787894,.58587426,,0,1,.66553169,,,,,,,1
3398,332811,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,22674,808,3485459,802930,1
3399,331111,1,,1,.2,,.16666667,.214129,.3319838,.21938811,,,.16666667,.83333331,.17844082,fk,.24223363,2440,82,596791,95739,1
3399,331314,1,1,1,.2,.2,.16666667,.042825799,.040485829,.043481648,,,.16666667,.83333331,.035688166,both,.070038967,488,10,172555,18975,1
3399,331423,1,1,1,.2,.2,.16666667,.049583152,.044534411,.04839009,,,.16666667,.83333331,.041319292,both,.075916708,565,11,187036,21117,1
3399,331492,1,1,1,.2,.2,.16666667,.51022381,.47368422,.51724714,,,.16666667,.83333331,.42518649,both,.49029955,5814,117,1207951,225722,1
3399,332618,1,1,1,.2,.2,.16666667,.18323827,.10931174,.17149299,,,.16666667,.83333331,.15269855,both,.12151114,2088,27,299367,74838,1
3399,332813,,1,1,,.2,.16666667,,,,,.16666667,.16666667,.83333331,.16666667,official,,,,,,1
3400,322///,1,1,1,.016393442,.015873017,.015384615,.0032059168,.0011320258,.0041557322,.0066741742,,0,1,.0032059168,,,,,,,1
3400,332///,51,53,53,.83606559,.84126985,.81538463,.89875478,.95979995,.86970264,.87548822,,0,1,.89875478,,,,,,,1
3400,333///,2,1,2,.032786883,.015873017,.030769231,.014738052,.012162696,.014116034,.014808972,,0,1,.014738052,,,,,,,1
3400,334///,1,1,1,.016393442,.015873017,.015384615,.000052658183,.000052652362,.000052664294,.000052662235,,0,1,.000052658183,,,,,,,1
3400,336///,1,2,2,.016393442,.031746034,.030769231,.081909984,.021324206,.11097758,.10216719,,0,1,.081909984,,,,,,,1
3400,337///,1,2,2,.016393442,.031746034,.030769231,.00083584909,.0020534422,.00069497013,.00053119526,,0,1,.00083584909,,,,,,,1
3400,339///,4,3,4,.065573767,.047619049,.061538462,.00050280034,.003475056,.00030035662,.00027757851,,0,1,.00050280034,,,,,,,1
3410,3324//,2,2,2,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3411,332431,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,27316,274,12042011,1185705,1
3412,332439,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,6318,151,1310595,192227,1
3420,3322//,3,4,4,.5,.40000001,.40000001,.4551945,.56495589,.46087697,.46207985,,.2,.80000001,.36415562,,,,,,,1.0000001
3420,3324//,1,1,1,.16666667,.1,.1,.029770331,.046912592,.027036503,.019930817,,.2,.80000001,.023816265,,,,,,,1.0000001
3420,3325//,1,1,1,.16666667,.1,.1,.51033622,.38171613,.50711417,.51315504,,.2,.80000001,.40826899,,,,,,,1.0000001
3420,3329//,1,2,2,.16666667,.2,.2,.0046990048,.0064153969,.0049723261,.0048342855,,.2,.80000001,.0037592039,,,,,,,1.0000001
3420,3363//,0,1,1,0,.1,.1,0,0,0,0,.1,.2,.80000001,.1,,,,,,,1.0000001
3420,3372//,0,1,1,0,.1,.1,0,0,0,0,.1,.2,.80000001,.1,,,,,,,1.0000001
3421,332211,1,1,1,1,.5,.5,1,1,1,,,.5,.5,.5,both,1,11129,164,2198365,357283,1
3421,332212,,1,1,,.5,.5,,,,,.5,.5,.5,.5,official,,,,,,1
3423,332212,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,42947,1069,5677903,1329593,1
3425,332213,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,9149,176,1452540,300538,1
3429,332439,1,1,1,.33333334,.16666667,.16666667,.054643955,.1078341,.050149042,,,.5,.5,.027321978,both,.037051626,4135,117,402378,116588,1
3429,332510,1,1,1,.33333334,.16666667,.16666667,.93673092,.87741935,.94062793,,,.5,.5,.46836546,both,.95396137,70884,952,10359952,2186800,1
3429,332919,1,1,1,.33333334,.16666667,.16666667,.0086251041,.014746544,.0092229899,,,.5,.5,.004312552,both,.0089869937,652.6761474609375,16,97598.109375,21441.8828125,1
3429,332999,,1,1,,.16666667,.16666667,,,,,.16666667,.5,.5,.16666667,official,,,,,,1
3429,336399,,1,1,,.16666667,.16666667,,,,,.16666667,.5,.5,.16666667,official,,,,,,1
3429,337215,,1,1,,.16666667,.16666667,,,,,.16666667,.5,.5,.16666667,official,,,,,,1
3430,3329//,3,3,3,.75,.75,.75,.54245907,.31570998,.52690375,.60934627,,0,1,.54245907,,,,,,,1
3430,3334//,1,1,1,.25,.25,.25,.45754093,.68429005,.47309625,.39065373,,0,1,.45754093,,,,,,,1
3431,332998,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,9994,88,1575505,280462,1
3432,332913,1,1,1,.5,.5,.5,.97157592,.95867771,.9787991,,,0,1,.97157592,both,.9681626,16202,116,3590128,499675,1
3432,332999,1,1,1,.5,.5,.5,.028424082,.041322313,.021200867,,,0,1,.028424082,both,.031837393,474,5,118059,10823,1
3433,333414,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,22495,453,3387391,710187,1
3440,3321//,1,1,1,.071428575,.07692308,.071428575,.033099964,.028726986,.035494547,.04715284,,0,1,.033099964,,,,,,,1
3440,3323//,9,9,9,.64285713,.69230771,.64285713,.8284474,.88380259,.8122173,.81586772,,0,1,.8284474,,,,,,,1
3440,3324//,3,3,3,.21428572,.23076923,.21428572,.13771534,.086825706,.1517058,.13631594,,0,1,.13771534,,,,,,,1
3440,3334//,1,0,1,.071428575,0,.071428575,.00073729473,.00064474531,.00058234134,.00066349423,,0,1,.00073729473,,,,,,,1
3441,332312,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,84704,2900,14200270,2672087,1
3442,332321,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,72970,1384,9876049,1896135,1
3443,332313,1,1,1,.25,.33333334,.25,.2924355,.48591548,.2761879,,,0,1,.2924355,both,.24485879,25453,1035,2806913,797131,1
3443,332410,1,1,1,.25,.33333334,.25,.3164365,.22159624,.32790658,,,0,1,.3164365,both,.33577314,27542,472,3849100,946401,1
3443,332420,1,1,1,.25,.33333334,.25,.38723317,.2882629,.39305818,,,0,1,.38723317,both,.41559398,33704,614,4764118,1134441,1
3443,333415,1,,1,.25,,.25,.0038948506,.0042253523,.0028473514,,,0,1,.0038948506,fk,.0037741,339,9,43264,8218,1
3444,332322,1,1,1,.5,.5,.5,.98427594,.97263843,.98545969,,,0,1,.98427594,both,.98303252,129826,4479,15957992,4068484,1
3444,332439,1,1,1,.5,.5,.5,.015724033,.027361564,.014540341,,,0,1,.015724033,both,.016967453,2074,126,275440,60030,1
3446,332323,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,30960,1744,3536413,875174,1
3448,332311,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,25946,604,4199550,776575,1
3449,332114,1,1,1,.25,.25,.25,.57930797,.67736489,.57094091,,,0,1,.57930797,both,.53968084,15219,401,3074662,500899,1
3449,332312,1,1,1,.25,.25,.25,.33226752,.25675675,.34520164,,,0,1,.33226752,both,.38019139,8729,152,2166021,302853,1
3449,332321,1,1,1,.25,.25,.25,.075139888,.055743244,.073080353,,,0,1,.075139888,both,.063990191,1974,33,364564,64115,1
3449,332323,1,1,1,.25,.25,.25,.013284611,.010135135,.010777115,,,0,1,.013284611,both,.016137617,349,6,91939,9455,1
3450,3327//,2,2,2,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
3451,332721,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,80404,2745,8326077,2634075,1
3452,332722,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,52995,1040,8134661,1939377,1
3460,3321//,4,4,4,.66666669,.66666669,.66666669,.49757424,.75531036,.43953565,.44152418,,0,1,.49757424,,,,,,,1
3460,3322//,1,1,1,.16666667,.16666667,.16666667,.028825413,.02124138,.021862987,.030556083,,0,1,.028825413,,,,,,,1
3460,3363//,1,1,1,.16666667,.16666667,.16666667,.47360033,.22344828,.53860134,.52791977,,0,1,.47360033,,,,,,,1
3462,332111,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,26432,421,4924426,1035345,1
3463,332112,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,9129,84,1858708,366879,1
3465,336370,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,126905,810,23668110,5647964,1
3466,332115,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,4682,67,969982,167443,1
3469,332116,1,1,1,.5,.5,.5,.92338061,.965671,.92986161,,,0,1,.92338061,both,.8978557,93086,2166,12041638,3039459,1
3469,332214,1,1,1,.5,.5,.5,.076619387,.034329023,.070138425,,,0,1,.076619387,both,.10214433,7724,77,1369914,229263,1
3470,3328//,2,2,2,.40000001,.40000001,.40000001,.99838632,.99108732,.99882489,.99900717,,0,1,.99838632,,,,,,,1
3470,3399//,3,3,3,.60000002,.60000002,.60000002,.0016137051,.0089126555,.0011751052,.00099282921,,0,1,.0016137051,,,,,,,1
3471,332813,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,74640,3404,5979405,2089261,1
3479,332812,1,1,1,.25,.25,.25,.99623984,.97733456,.99732143,,,0,1,.99623984,both,.99830669,55904,2156,8460896,1628585,1
3479,339911,1,1,1,.25,.25,.25,.0014078232,.0099728014,.00099206413,,,0,1,.0014078232,both,.00068410987,79,22,5798,1620,1
