weight,psu2,hh_size,age_category,race,gender,ar_bor,mortgage_bor,installment_debt,better_off,auto,auto_bor,bank_auto_bor,durable,durable_bor,bank_durable_bor,item_name,refrigerator,washing_machine,radio,cook_stove,durable_price,payment_method,credit_use,income,year,loc_type,refrigerator_credit_use,radio_credit_use,freezer,television,television_credit_use,washing_machine_credit_use,dishwasher,clothes_dryer,credit_good,age_category2,cook_stove_credit_use,item_code1,item_code2,item_code3,item_code4,item_code5,item_code6,item_code_a1,item_code_a2,item_code_a3,code_string,code_a_string,psu,age,air_conditioner,sewing_machine,psu3,bw_television,color_television,bw_television_credit_use,bw_television_price,color_television_credit_use,color_television_price,refrigerator_price,washing_machine_price,cook_stove_price,clothes_dryer_credit_use,clothes_dryer_price,dishwasher_credit_use,dishwasher_price,air_conditioner_credit_use,air_conditioner_price,state
11,30,2,5,1,1,,,,0,,,,,,,,0,0,1,0,,1,0,9600,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
31,20,2,2,1,1,,,,0,,,,,,,,0,1,0,0,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
30,64,4,3,1,1,,,,1,,,,,,,,0,0,0,1,,3,0.5,4200,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR
32,49,2,4,1,1,,,,0,,,,,,,,1,0,0,0,,3,0.5,9400,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR
32,65,4,3,1,1,,,,1,,,,,,,,0,0,1,0,,1,0,1000,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA
60,45,2,6,1,1,,,,0,,,,,,,,0,0,0,0,,1,0,600,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
32,62,1,6,2,2,,,,0,,,,,,,,1,0,0,0,,1,0,432,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
31,44,3,1,1,1,,,,1,,,,,,,,0,0,1,0,,3,0.5,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX
30,64,4,2,1,1,,,,0,,,,,,,,0,0,0,1,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR
31,13,5,3,1,1,,,,0,,,,,,,,0,1,0,0,,1,0,4900,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
12,14,3,2,1,1,,,,1,,,,,,,,0,1,0,0,,1,0,7200,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
9,18,3,3,1,1,,,,1,,,,,,,,0,1,1,0,,1,0,8000,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
31,17,2,5,1,1,,,,0,,,,,,,,0,0,0,1,,1,0,10000,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
31,17,2,6,1,1,,,,0,,,,,,,,0,0,0,0,,2,1,4744,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
31,63,3,2,1,1,,,,0,,,,,,,,1,0,0,1,,2,1,1700,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO
61,64,4,3,1,1,,,,0,,,,,,,,0,0,1,0,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR
31,43,3,5,1,1,,,,0,,,,,,,,0,0,0,0,,1,0,0,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
29,32,4,2,1,1,,,,1,,,,,,,,0,0,0,1,,1,0,3000,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
31,14,2,3,1,1,,,,1,,,,,,,,0,0,0,0,,1,0,0,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
60,13,2,5,1,1,,,,0,,,,,,,,0,1,0,0,,1,0,10000,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
58,14,3,4,1,1,,,,0,,,,,,,,0,0,0,0,,1,0,0,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
58,14,,3,1,1,,,,1,,,,,,,,0,1,0,0,,1,0,3700,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
12,14,2,5,1,1,,,,0,,,,,,,,0,0,0,0,,1,0,3900,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
12,26,3,3,1,1,,,,0,,,,,,,,0,0,1,0,,2,1,4800,1952,,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
31,12,2,4,3,1,,,,0,,,,,,,,0,0,0,0,,1,0,4500,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
31,12,2,6,1,1,,,,1,,,,,,,,0,0,0,0,,1,0,6100,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
31,12,1,1,1,1,,,,0,,,,,,,,0,0,1,0,,1,0,2520,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
31,29,2,4,1,1,,,,0,,,,,,,,0,0,0,0,,1,0,0,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC
60,32,3,1,1,1,,,,0,,,,,,,,1,0,0,0,,2,1,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
11,18,4,2,1,1,,,,1,,,,,,,,0,0,0,0,,2,1,3300,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
12,26,1,3,1,2,,,,0,,,,,,,,0,0,1,0,,1,0,3690,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
11,41,3,1,1,1,,,,1,,,,,,,,0,0,0,0,,3,0.5,0,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT
30,55,4,2,1,1,,,,0,,,,,,,,0,0,1,0,,3,0.5,4200,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KS
32,38,3,2,1,1,,,,1,,,,,,,,0,1,0,0,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL
30,31,1,6,2,2,,,,0,,,,,,,,0,0,1,0,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI
31,32,2,5,1,1,,,,0,,,,,,,,0,0,0,0,,1,0,7500,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
31,51,3,4,1,2,,,,0,,,,,,,,0,1,0,0,,2,1,0,1952,,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
11,04,4,3,1,1,,,,1,,,,,,,,1,0,1,0,,1,0,5500,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA
11,30,3,3,1,1,,,,1,,,,,,,,0,1,0,0,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
30,69,2,2,1,1,,,,0,,,,,,,,0,0,0,0,,3,0.5,0,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
61,36,3,2,1,1,,,,0,,,,,,,,0,0,0,1,,1,0,2700,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA
60,42,3,4,-,1,,,,0,,,,,,,,0,0,0,0,,2,1,2300,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
31,18,3,3,1,1,,,,0,,,,,,,,0,0,0,1,,1,0,6000,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
31,17,4,2,1,1,,,,0,,,,,,,,0,1,0,0,,2,1,0,1952,,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
58,60,3,2,1,1,,,,1,,,,,,,,1,0,0,0,,1,0,3300,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA
32,62,4,2,1,1,,,,1,,,,,,,,0,0,1,0,,3,0.5,3000,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
31,04,3,2,1,1,,,,1,,,,,,,,1,0,0,0,,3,0.5,2500,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA
30,30,2,5,1,1,,,,1,,,,,,,,1,0,0,1,,1,0,2000,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
11,13,2,6,1,1,,,,0,,,,,,,,1,0,0,0,,1,0,11500,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
11,04,4,3,1,1,,,,0,,,,,,,,0,0,1,0,,1,0,5500,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA
60,60,3,4,1,1,,,,0,,,,,,,,1,0,0,1,,2,1,1500,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA
12,74,4,4,1,1,,,,0,,,,,,,,0,0,1,0,,1,0,5500,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS
11,17,2,4,1,1,,,,1,,,,,,,,0,0,0,0,,2,1,5300,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
30,30,6,3,1,1,,,,1,,,,,,,,0,0,0,1,,2,1,2150,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
60,31,4,2,1,1,,,,0,,,,,,,,0,1,0,1,,3,0.5,1680,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI
31,51,2,-,1,2,,,,0,,,,,,,,0,1,0,0,,2,1,0,1952,,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
63,04,2,1,1,1,,,,1,,,,,,,,1,0,1,1,,1,0,1100,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA
60,31,2,2,1,1,,,,1,,,,,,,,1,0,0,0,,2,1,1200,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI
30,55,2,4,1,1,,,,1,,,,,,,,1,0,0,1,,2,1,4500,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KS
11,77,2,5,1,1,,,,0,,,,,,,,0,0,0,0,,2,1,0,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA
63,13,2,4,1,2,,,,0,,,,,,,,0,1,0,0,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
31,17,4,3,1,1,,,,0,,,,,,,,1,0,0,0,,1,0,6000,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
31,64,4,2,1,1,,,,0,,,,,,,,0,1,0,0,,2,1,4000,1952,,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR
30,73,1,2,1,1,,,,1,,,,,,,,0,0,0,1,,2,1,1000,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
60,13,1,4,1,2,,,,0,,,,,,,,1,0,0,0,,1,0,0,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
29,73,2,6,1,1,,,,1,,,,,,,,1,0,0,0,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
11,17,2,3,1,1,,,,0,,,,,,,,0,1,0,0,,2,1,0,1952,,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
31,27,2,6,1,1,,,,0,,,,,,,,1,0,0,0,,1,0,6752,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
58,76,2,4,1,1,,,,0,,,,,,,,0,0,1,0,,1,0,4300,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VT
58,27,4,2,3,1,,,,0,,,,,,,,1,0,0,0,,2,1,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
11,27,5,4,1,1,,,,0,,,,,,,,0,0,1,0,,1,0,11500,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
31,01,3,2,1,1,,,,0,,,,,,,,1,0,0,0,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MD
31,27,2,2,1,1,,,,0,,,,,,,,0,0,0,1,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
60,67,2,6,1,1,,,,0,,,,,,,,1,0,0,0,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
31,11,4,2,1,1,,,,0,,,,,,,,0,1,0,0,,2,1,5000,1952,,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
30,33,4,2,1,1,,,,0,,,,,,,,1,0,0,1,,3,0.5,2530,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA
30,69,2,6,1,1,,,,0,,,,,,,,1,0,0,1,,1,0,2400,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
60,69,2,1,1,1,,,,0,,,,,,,,1,1,0,1,,1,0,2900,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
60,31,4,6,1,1,,,,0,,,,,,,,1,0,0,0,,2,1,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI
32,49,3,3,1,1,,,,0,,,,,,,,0,0,0,0,,1,0,75000,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR
31,09,2,5,1,1,,,,0,,,,,,,,0,0,0,0,,2,1,0,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
61,48,3,5,1,1,,,,0,,,,,,,,0,0,0,1,,2,1,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
11,41,3,2,1,1,,,,1,,,,,,,,1,0,0,0,,3,0.5,4300,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT
61,48,7,3,1,1,,,,1,,,,,,,,0,0,0,1,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
30,41,1,5,1,1,,,,0,,,,,,,,0,0,1,0,,1,0,2310,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT
32,40,2,6,1,1,,,,0,,,,,,,,1,0,0,0,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX
29,69,2,3,1,1,,,,1,,,,,,,,0,0,0,0,,1,0,5450,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
11,27,2,6,1,1,,,,0,,,,,,,,1,0,0,0,,1,0,0,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
31,33,4,1,1,1,,,,0,,,,,,,,1,0,0,0,,2,1,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA
60,51,3,4,1,1,,,,1,,,,,,,,1,0,0,0,,2,1,0,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
30,54,2,2,1,1,,,,0,,,,,,,,0,0,0,1,,1,0,3200,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SD
30,47,5,4,1,1,,,,1,,,,,,,,0,0,0,1,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID
30,53,4,2,1,1,,,,1,,,,,,,,0,1,0,0,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
11,11,3,-,1,1,,,,1,,,,,,,,0,0,0,0,,1,0,10000,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
30,60,4,2,1,1,,,,0,,,,,,,,0,1,0,0,,1,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA
60,45,2,4,1,1,,,,0,,,,,,,,0,0,0,0,,1,0,5000,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
58,72,4,-,1,1,,,,0,,,,,,,,0,0,1,0,,2,1,3300,1952,,0,1,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
58,72,4,3,1,1,,,,1,,,,,,,,0,0,1,1,,3,0.5,2700,1952,,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
58,72,4,4,1,2,,,,1,,,,,,,,1,0,0,0,,2,1,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
58,69,4,2,1,1,,,,0,,,,,,,,0,1,0,0,,2,1,0,1952,,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
11,51,5,3,1,1,,,,1,,,,,,,,0,1,0,0,,2,1,0,1952,,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
32,62,2,6,1,2,,,,0,,,,,,,,1,0,0,0,,3,0.5,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
58,24,2,5,1,1,,,,1,,,,,,,,1,0,0,0,,1,0,3774,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
31,61,3,2,1,1,,,,1,,,,,,,,0,1,0,0,,2,1,0,1952,,0,0,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA
11,11,5,3,1,1,,,,1,,,,,,,,0,1,0,0,,3,0.5,4800,1952,,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
60,63,1,5,1,1,,,,1,,,,,,,,0,0,0,1,,2,1,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO
58,24,2,4,1,1,,,,0,,,,,,,,0,0,0,0,,1,0,4840,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
58,76,3,2,1,1,,,,1,,,,,,,,0,0,1,1,,2,1,3000,1952,,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VT
31,05,2,4,1,1,,,,0,,,,,,,,0,1,0,0,,3,0.5,2800,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL
31,05,1,3,1,2,,,,0,,,,,,,,0,0,0,0,,1,0,0,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL
31,12,2,4,2,1,,,,0,,,,,,,,1,0,0,0,,2,1,5000,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
13,42,5,2,1,1,,,,1,,,,,,,,0,0,0,0,,1,0,5000,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
9,11,2,1,1,1,,,,0,,,,,,,,0,0,0,0,,3,0.5,0,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
11,12,1,2,1,1,,,,0,,,,,,,,0,0,1,0,,1,0,1800,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
9,11,1,1,1,2,,,,0,,,,,,,,0,0,0,0,,1,0,0,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
60,55,3,2,1,1,,,,1,,,,,,,,1,0,0,0,,1,0,2000,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KS
30,41,4,3,1,1,,,,1,,,,,,,,0,0,0,0,,2,1,0,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT
60,54,2,6,1,1,,,,0,,,,,,,,1,0,0,0,,1,0,2540,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SD
30,68,3,4,1,1,,,,0,,,,,,,,1,0,0,0,,-,0,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
31,68,4,2,1,1,,,,1,,,,,,,,1,0,0,0,,2,1,3710,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
31,68,3,4,2,1,,,,0,,,,,,,,0,0,0,0,,2,1,2400,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
31,07,2,5,1,1,,,,0,,,,,,,,0,0,0,0,,1,0,0,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL
11,62,2,1,1,1,,,,1,,,,,,,,0,0,0,1,,3,0.5,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
60,68,7,2,1,1,,,,0,,,,,,,,0,0,0,0,,1,0,4300,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
60,31,5,-,1,1,,,,0,,,,,,,,0,0,1,0,,1,0,2700,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI
30,64,2,2,1,1,,,,1,,,,,,,,1,1,0,1,,1,0,8300,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR
61,40,3,2,1,1,,,,0,,,,,,,,1,0,0,0,,2,1,0,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX
12,06,3,2,1,1,,,,1,,,,,,,,0,0,0,0,,1,0,5000,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL
37,15,2,2,1,2,,,,1,,,,,,,,0,0,1,0,,1,0,1725,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
11,25,2,3,1,1,,,,1,,,,,,,,0,0,0,0,,1,0,0,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
12,06,1,4,2,2,,,,0,,,,,,,,0,0,0,0,,2,1,0,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL
11,05,2,2,2,2,,,,1,,,,,,,,0,0,0,0,,2,1,0,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL
12,05,1,6,1,2,,,,0,,,,,,,,0,0,0,0,,1,0,3300,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL
31,28,2,5,1,1,,,,0,,,,,,,,0,0,1,0,,1,0,7634,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC
30,52,4,2,1,1,,,,1,,,,,,,,0,0,0,0,,2,1,5400,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN
31,43,2,6,1,1,,,,0,,,,,,,,0,0,0,1,,2,1,0,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
13,43,5,3,1,1,,,,0,,,,,,,,0,0,0,0,,1,0,8700,1952,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
29,77,1,6,1,1,,,,0,,,,,,,,1,0,0,0,,1,0,1000,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA
63,65,5,3,1,1,,,,0,,,,,,,,0,0,1,0,,2,1,0,1952,,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA
12,43,2,4,-,1,,,,1,,,,,,,,1,0,0,0,,1,0,6300,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
63,37,2,2,1,1,,,,1,,,,,,,,0,0,1,0,,2,1,2000,1952,,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AR
13,45,7,3,1,1,,,,0,,,,,,,,0,1,0,0,,2,1,0,1952,,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
12,20,2,6,1,1,,,,1,,,,,,,,1,0,0,0,,1,0,11640,1952,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
63,27,2,2,1,1,,,,0,,,,,,,,0,0,0,1,,2,1,4600,1952,,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
