year,state,RSSDID,losses,ci.loans,ci.losses,cards,card.losses,loans,card.loss.rate,banks,card.issuers,state_name,fipstate,r_90,r_77,r_change,ever_nolimit,r_usury,nolimit,e1_4,e5_9,e10_19,e20_49,e50_99,e100_249,e250_499,e500_999,e1000,emp,emp.small,emp.mid,emp.lg,emp.small.frac,emp.mid.frac,emp.lg.frac,tax,corp.lic.tax,lic.tax,corp.inc.tax,interest,sa,loc.tax,loc.corp.lic.tax,loc.lic.tax,loc.corp.inc.tax,loc.interest,loc.sa
1978,LA,136721527,39492,3134457,0,178163.75,0,9993000.5,0,257,41,Louisiana,22,18,18,0,0,18,0,290763,413840,571086,834184,584404,642172,387435,223607,294865,4242356,1275689,2060760,905907,0.300702958450446,0.485758385199168,0.213538656350386,1980212,52091,140725,186956,70455,0,2777427,52091,141792,186956,116320,12426
1978,MA,184239864,63494,5392708.16666667,0,547031.25,0,25389319.1666667,0,316,118,Massachusetts,25,18,18,0,0,18,0,471861,652163,827438,1241285,1049508,1247631,683026,606215,1218907,7998034,1951462,3538424,2508148,0.24399271120878,0.442411722680849,0.313595566110372,3300804,4146,89407,404777,84150,1215,6166017,4146,89407,404777,126455,7006
1978,MD,59674081,22698.75,1800578.83333333,0,484554.583333333,0,9210779.58333333,0,113,40,Maryland,24,24,18,6,0,18,0,257575,436313,580606,842470,559172,586833,351390,269793,424674,4308826,1274494,1988475,1045857,0.295786833815058,0.461488813890373,0.242724352294569,2405217,2357,107460,126802,71287,0,4071924,2357,107460,126802,142723,43356
1978,ME,26467351,7507,556944.416666667,0,57775.25,0,3024991.41666667,0,73,37,Maine,23,18,18,0,0,18,0,106926,116169,131882,183493,124420,146431,110278,76604,46908,1043111,354977,454344,233790,0.340306065222206,0.435566301189423,0.224127633588372,527396,621,42210,34307,32392,0,774942,621,42333,34307,36859,1430
1978,MI,191966554,50482,6164390.5,0,890781.416666667,0,25757005.9166667,0,368,192,Michigan,26,20.4,20.4,0,0,20.4,0,643949,962508,1222850,1830657,1318259,1373245,806059,642608,2339955,11140090,2829307,4522161,3788622,0.253975237183901,0.405935768921077,0.340088993895022,5444933,2490,261764,908680,131439,0,8593948,2490,261895,908680,285531,36820
1978,MN,390053163,27274.5,4101010.41666667,0,158109,0,14188484.5833333,0,760,300,Minnesota,27,18,12,6,0,12,0,315441,469023,657863,911379,689090,800941,371944,286794,554256,5056731,1442327,2401410,1212994,0.285229133208786,0.474893760415573,0.239877106375641,2759356,1117,169931,292853,138208,0,3906494,1117,171600,292853,245711,95420
1978,MO,437646027,34424.75,3936187.91666667,0,384640.583333333,0,14341470.3333333,0,716,188,Missouri,29,18,18,0,0,18,0,432386,555102,712960,1020745,763304,913357,574446,370133,703174,6045607,1700448,2697406,1647753,0.281270019701909,0.446176206954901,0.27255377334319,1784396,21824,160326,111952,48613,0,2907294,21824,166432,111952,103702,5463
1978,MS,96039517,15829.75,1113669.5,0,56610,0,5029280.5,0,185,8,Mississippi,28,21,18,3,0,18,0,180660,228155,274363,353160,231567,313547,232670,162321,102090,2078533,683178,898274,497081,0.328682777709086,0.432167302611986,0.239149919678927,1094147,20404,66944,52710,23193,0,1366130,20404,67478,52710,34635,1111
1978,MT,98019344,3583.5,680196,0,14849.75,0,2715989.75,0,160,67,Montana,30,30,18,12,1,18,0,82692,110853,139410,144866,78904,63772,19214,19257,7949,666917,332955,287542,46420,0.499245033489925,0.431151102760913,0.0696038637491622,338256,305,28371,29239,27634,0,569194,305,35098,29239,41606,4603
1978,NC,41036140,26272.5,3438512,0,388327.75,0,10546884.4166667,0,91,69,North Carolina,37,18,18,0,0,18,0,464510,623591,777242,1079834,773247,1078023,925912,636399,742187,7100945,1865343,2931104,2304498,0.262689402607681,0.412776609310451,0.324533988081868,2608437,41530,212819,230088,65570,1182,3492849,41530,214077,230088,118491,8508
1978,ND,136823409,2636.5,560023.416666667,0,7756.58333333333,0,2192753.58333333,0,171,32,North Dakota,38,30,18,12,1,18,0,66063,82478,96452,129734,73427,51674,25098,0,0,524926,244993,254835,25098,0.466719118504323,0.485468427930794,0.0478124535648834,309589,349,36882,20921,24740,0,448294,349,36882,20921,37061,17240
1978,NE,204786873,9719,1185601,0,181784.25,0,5274714.16666667,0,452,67,Nebraska,31,21,18,3,0,18,0,151946,208702,250404,334370,210171,193718,97942,99828,53494,1600575,611052,738259,251264,0.381770301297971,0.461246114677538,0.156983584024491,680204,2230,52881,47067,19075,0,1118595,2230,57677,47067,71384,17708
1978,NH,32729460,5206.5,412567.333333333,0,33155.5,0,2923624.08333333,0,105,50,New Hampshire,33,30,29,1,0,29,1,83965,99745,121109,180970,125614,133918,107029,53982,43369,949701,304819,440502,204380,0.320963124183296,0.463832300903126,0.215204574913578,240390,2358,36581,52453,4711,0,509250,2358,36581,52453,10038,280
1978,NJ,113405573,41213.75,4444918.58333333,0,381808,0,20318356.4166667,0,207,134,New Jersey,34,30,15,15,1,15,0,660732,796923,992258,1561217,1227176,1493038,844636,638122,907282,9121384,2449913,4281431,2390040,0.268590051685139,0.46938392243984,0.262026025875021,3439860,124053,383268,398227,131326,0,6856151,124053,383268,398227,221943,5448
1978,NM,51957335,8873.5,835071.5,0,35516.75,0,2701820.75,0,86,20,New Mexico,35,30,18,12,1,18,0,98986,148956,192728,230629,146078,110638,49879,29287,36508,1043689,440670,487345,115674,0.422223478449998,0.466944654969057,0.110831866580945,761076,2129,49376,37608,93074,0,901349,2129,49376,37608,109346,3181
1978,NV,3588091,3836.5,454716.833333333,0,52399.75,0,1864544.5,0,9,7,Nevada,32,30,21.6,8.3999996,1,21.6,0,60784,92606,123741,156104,95148,115678,79601,78987,158548,961197,277131,366930,317136,0.288318627711073,0.381742764490526,0.329938607798401,390599,1774,55774,0,13186,0,658575,1774,55774,0,27992,5409
1978,NY,250801894,581532.75,69976462.0833333,0,4213291.91666667,0,177619245.25,0,472,125,New York,36,25,18,7,0,18,0,1766077,1944822,2331251,3731079,2605076,3129728,1851049,1664005,3819298,22842385,6042150,9465883,7334352,0.264514848164936,0.414399941162011,0.321085210673054,10934176,5687,443234,1344610,638962,11190,22972151,5687,478942,1344610,974416,43360
1978,OH,244539735,64229.75,6653730.75,0,888538,0,25512154.75,0,488,255,Ohio,39,25,24,1,1,24,0,847058,1172318,1532196,2223327,1674314,1996846,1393103,1078582,2658040,14575784,3551572,5894487,5129725,0.243662502133676,0.404402740874865,0.351934756991459,4134869,80387,335460,461393,115847,0,7266828,80387,359861,461393,239059,44400
1978,OK,208067339,33894,2751996.5,0,151547.75,0,8713725.75,0,478,68,Oklahoma,40,21,18,3,0,18,0,270944,323076,444876,603219,381451,376110,201807,139397,182581,2923461,1038896,1360780,523785,0.355365096370364,0.46546883984428,0.179166063785356,1315468,13011,151131,91375,53324,0,1769043,13011,151131,91375,88641,4035
1978,OR,39248027,11342.5,2098347.83333333,0,218318,0,6675463.75,0,69,20,Oregon,41,30,15,15,1,15,0,242404,337298,446237,622652,417563,400405,249536,123325,108090,2947510,1025939,1440620,480951,0.348069726650631,0.488758307859855,0.163171965489515,1158879,2233,145287,125474,194303,0,1955562,2233,146461,125474,253226,29940
1978,PA,187231340,131848.75,12732034.4166667,0,1010413.75,0,44272702.25,0,394,113,Pennsylvania,42,18,15,3,0,15,0,952116,1186361,1588125,2352304,1837281,2312988,1525548,1280069,2339506,15374298,3726602,6502573,5145123,0.242391685135803,0.422950888554391,0.334657426309806,6265514,246961,726844,786976,112574,0,9868444,246961,726863,786976,292449,9265
1978,RI,14208097,9898.75,1009998.08333333,0,85648.5,0,4179732.66666667,0,21,12,Rhode Island,44,,,,1,18,0,90189,107973,134304,194177,153995,156002,89924,105369,81226,1113159,332466,504174,276519,0.298668923307452,0.452921819793938,0.24840925689861,458260,1526,23866,43610,30994,150,790172,1526,23866,43610,35962,1675
1978,SC,42795932,10090.75,877980.083333334,0,135108.75,0,3408647.33333333,0,88,35,South Carolina,45,,,,0,18,0,229272,291599,361484,463529,299195,449148,353423,412234,366625,3226509,882355,1211872,1132282,0.273470490861795,0.375598518398678,0.350930990739527,1364466,4208,60538,122924,44565,63,1729180,4208,60538,122924,62706,2135
1978,SD,52342993,4665.75,541825.666666667,0,4167.75,0,2537311.25,0,157,15,South Dakota,46,30,12,18,1,12,0,69075,92054,108386,128979,78260,48937,14826,11099,7160,558776,269515,256176,33085,0.482331023522843,0.458459203688061,0.0592097727890962,223602,292,21723,2969,29839,0,458839,292,26843,2969,39257,3224
1978,TN,168721777,49269.25,2930463.75,0,240813.25,0,11419078,0,348,54,Tennessee,47,21,18,3,0,18,0,331821,466123,585477,832895,611807,770993,597050,407455,572346,5175967,1383421,2215695,1576851,0.267277785967337,0.42807363339063,0.304648580642033,1703951,39593,164284,170848,63964,0,2654282,39593,181551,170848,140252,13074
1978,TX,732808782,135000.75,16713912.5,0,740322.333333333,0,42288174.0833333,0,1405,271,Texas,48,18,18,0,0,18,0,1231715,1630462,2109471,3034380,2231566,2543703,1486221,1130533,1827494,17225545,4971648,7809649,4444248,0.288620650319047,0.453376018001172,0.258003331679781,5390200,264879,616474,0,282587,0,8421650,264879,635326,0,505065,32630
1978,UT,42746160,8105.5,1064075.83333333,0,113141.666666667,0,3493483,0,72,37,Utah,49,30,18,12,1,18,0,107684,156126,211113,283321,165886,154885,62964,41239,80460,1263678,474923,604092,184663,0.375825961993483,0.478042665932302,0.146131372074215,605961,0,27904,29448,25232,726,921353,0,27904,29448,43438,4008
1978,VA,150275456,33339.5,3035021.16666667,0,637180.916666667,0,12955900.8333333,0,287,117,Virginia,51,30,18,12,1,18,0,391785,548691,701126,962087,646765,802039,452199,342562,557149,5404403,1641602,2410891,1351910,0.303752699419344,0.446097561562304,0.250149739018352,2335734,5717,126603,164790,97303,0,3754520,5717,162430,164790,154164,6545
1978,VT,11959664,2815,268042.5,0,21169.75,0,1790482.33333333,0,35,12,Vermont,50,18,18,0,0,18,0,53281,57330,65739,94017,53437,63158,33445,25341,16817,462565,176350,210612,75603,0.381243717099219,0.455313307318971,0.16344297558181,233845,108,26223,18700,15106,0,384994,108,26223,18700,18909,405
1978,WA,53796927,21701.75,4402561.83333333,0,416683.5,0,13956980.5,0,112,35,Washington,53,18,12,6,0,12,0,363739,494050,621544,884303,517439,532593,265911,228636,415364,4323579,1479333,1934335,909911,0.342154728755968,0.447392079571115,0.210453191672917,2448039,3918,140212,0,44572,0,3443485,3918,146611,0,215153,12329
1978,WI,283641583,18857.5,3330012.91666667,0,273747.5,0,13676361.5,0,631,415,Wisconsin,55,30,18,12,1,18,0,400449,557307,706750,1052381,660523,870086,533883,483934,614400,5879713,1664506,2582990,1632217,0.283093069338588,0.439305455895551,0.27760147476586,3089233,1501,149845,284979,102029,1020,4266223,1501,152581,284979,169205,30023
1978,WV,149126244,7919.25,753730.25,0,48315.25,0,4837229.33333333,0,231,38,West Virginia,54,18,18,0,0,18,0,132459,163082,211611,280430,172005,188796,185435,163124,128135,1625077,507152,641231,476694,0.312078750729965,0.394584995049465,0.293336254220569,980751,3110,58136,21014,59573,0,1228102,3110,58143,21014,72151,644
1978,WY,37890678,4757,458518.416666667,0,7825.33333333333,0,1516176.33333333,0,88,29,Wyoming,56,21,18,3,0,18,0,39405,64563,85043,106361,60228,55601,25193,7737,1194,445325,189011,222190,34124,0.424433840453601,0.498938977151519,0.0766271823948801,289484,506,39806,0,32139,0,486897,506,39806,0,37314,3049
1979,AK,6683355,3514,405595.25,0,38019,0,1134830.5,0,14,5,Alaska,2,18,18,0,1,18,0,30862,47232,56891,76106,45922,53149,8347,6864,5069,330442,134985,175177,20280,0.408498314378923,0.530129341911743,0.0613723437093348,816710,646,30651,256986,98883,0,1033673,646,34022,256986,129254,3453
1979,AL,138039325,41738.25,2499381.5,0,197417.5,0,9225563,0,318,58,Alabama,1,21,18,3,0,18,0,269486,395222,503182,746854,456989,608448,413286,274443,311848,3979758,1167890,1812291,999577,0.293457541890738,0.455377186251023,0.251165271858239,1747350,40929,109331,100610,53747,0,2347290,40929,119967,100610,92959,7004
1979,AR,124342307,13750,1384677.25,0,51409.75,0,5528760.33333333,0,260,19,Arkansas,5,17,10,7,0,10,0,188137,221995,288567,373745,243929,295011,245835,112788,100494,2070501,698699,912685,459117,0.337454075124813,0.440803940688751,0.221741984186436,994560,2651,76084,83608,32820,0,1294111,2651,76156,83608,52907,2102
1979,AZ,11624200,23730.75,1732167.5,0,371468.833333333,0,7434048.83333333,0,22,17,Arizona,4,30,18,12,1,18,0,196780,297770,394000,598476,384488,378870,190980,82179,224080,2747623,888550,1361834,497239,0.323388616269408,0.495640777501135,0.180970606229457,1515826,2138,87685,89352,44697,0,2457444,2138,91627,89352,139470,27324
1979,CA,140139329,333113,44306940.5833333,0,4488992.16666667,0,125221244.583333,0,271,216,California,6,19.2,18,1.2,1,18,0,2123809,2971252,3836777,5590923,3631984,4676105,2812518,1876418,3984070,31503856,8931838,13899012,8673006,0.283515706775704,0.441184469609054,0.275299823615243,16351959,4756,588784,2374712,779256,0,23890381,4756,588784,2374712,1674881,172696
1979,CO,147262908,29771.25,2638031.66666667,0,545146.583333334,0,8429177.33333333,0,307,209,Colorado,8,21,18,3,0,18,0,286171,388835,510499,729323,520326,523323,232537,106014,356630,3653658,1185505,1772972,695181,0.324470708533749,0.485259430411932,0.190269861054319,1440844,2466,84567,112292,52735,0,2674722,2466,94868,112292,131852,64418
1979,CT,68658011,34399,2410954,0,350461.416666667,0,7550133.58333333,0,131,49,Connecticut,9,15,15,0,1,15,0,285407,365637,466209,736821,530387,631423,411864,321045,777018,4525811,1117253,1898631,1509927,0.246862496025574,0.419511773690947,0.333625730283478,1718112,3053,115220,231139,97678,801,3154710,3053,115220,231139,155203,19398
1979,DE,7051846,2531.25,286507.166666667,0,95335.8333333333,0,1661479.66666667,0,23,6,Delaware,10,30,18,12,1,18,0,43689,65058,86395,118815,71028,62764,35103,22423,105667,610942,195142,252607,163193,0.319411662645554,0.413471327883825,0.267117009470621,491906,63046,134165,50091,18379,0,602508,63046,134165,50091,27765,107
1979,FL,315912163,71856,4657777.58333333,0,719755.333333333,0,20132107.3333333,0,613,237,Florida,12,18,18,0,0,18,0,921028,1217256,1492009,2014722,1570210,1581562,770889,518560,712805,10799041,3630293,5166494,2002254,0.336168091222174,0.478421556136327,0.185410352641498,4290975,7454,346241,314409,185939,0,6809061,7454,374335,314409,407784,40016
1979,GA,203418338,62208.5,3127518.5,0,498004,0,11789257,0,441,103,Georgia,13,18,18,0,0,18,0,431093,625248,795785,1188131,809967,957059,751054,439215,551296,6548848,1852126,2955157,1741565,0.282817069505965,0.451248372232796,0.265934558261239,2448148,8409,79555,226125,92129,258,3836861,8409,80059,226125,217884,11253
1979,IA,372780240,17788.5,2341389.5,0,102300.5,0,11223417.75,0,651,146,Iowa,19,19.8,18,1.8,0,18,0,284325,385128,506867,654952,407843,411875,213244,174365,344305,3382904,1176320,1474670,731914,0.347724913269782,0.43591837072527,0.216356716004947,1569348,10467,164774,130074,60030,0,2593119,10467,169784,130074,107784,8404
1979,ID,11325947,5570.75,755558.25,0,76416.75,0,2744443.25,0,27,12,Idaho,16,30,18,12,1,18,0,77679,123205,151918,182532,91966,98611,34393,33135,26587,820026,352802,373109,94115,0.430232699938783,0.454996548889913,0.114770751171304,466371,1050,58987,39247,33530,0,686973,1050,59792,39247,45499,3907
1979,IL,690357902,171177.75,32550152.1666667,0,1877607.5,0,73250761.6666667,0,1293,426,Illinois,17,30,21.6,8.3999996,1,21.6,0,813513,1227492,1610378,2528630,2105936,2570749,1532642,1440107,2831095,16660542,3651383,7205315,5803844,0.219163518209672,0.432477826951848,0.34835865483848,6322766,35936,430825,489178,208147,0,11123134,35936,506377,489178,467400,29811
1979,IN,178665890,38321.75,3592793.25,0,288272.75,0,16803289.1666667,0,410,202,Indiana,18,21,18,3,0,18,0,366932,571595,802407,1203581,818935,1014034,577324,437416,1363513,7155737,1740934,3036550,2378253,0.243292060622127,0.424351817290099,0.332356122087774,2668557,2722,130534,126876,106472,0,4032527,2722,130822,126876,188813,5754
1979,KS,311314706,20320,1952554.75,0,100360,0,7946082.5,0,617,63,Kansas,20,21,21,0,0,21,0,229267,308386,413156,561860,332449,322744,190623,113963,257075,2729523,950809,1217053,561661,0.348342549229298,0.445884867062853,0.205772583707849,1187670,5643,96364,141115,67347,0,2074602,5643,97470,141115,131851,19921
1979,KY,193775164,31276.75,2255009.91666667,0,222911.25,0,10012399.3333333,0,345,117,Kentucky,21,18,18,0,0,18,0,252677,337422,456891,659362,451316,439941,348271,274685,271415,3491980,1046990,1550619,894371,0.299827032228134,0.444051512322522,0.256121455449344,2075732,11352,90988,163368,113757,0,2594719,11352,97436,163368,145844,14049
1979,LA,141828734,38827.25,3564891.75,0,231662.75,0,11437116.25,0,264,45,Louisiana,22,18,18,0,0,18,0,292325,439522,592902,914472,659794,703951,412418,283229,280797,4579410,1324749,2278217,976444,0.289283772363689,0.497491379893917,0.213224847742395,2197623,55159,143140,214083,117193,0,3193803,55159,144366,214083,187437,11816
1979,MA,182674453,67046.75,7539431,0,661567.416666667,0,16107418.25,0,314,120,Massachusetts,25,18,18,0,0,18,0,439892,675080,884019,1347501,1145856,1339372,755360,600665,1284609,8472354,1998991,3832729,2640634,0.235942808810869,0.452380648872793,0.311676542316339,3616148,4896,92916,483281,118653,5274,6772352,4896,92916,483281,207882,10962
1979,MD,58118078,28752.75,2063450.16666667,0,579195.583333334,0,9469960.08333333,0,109,41,Maryland,24,24,18,6,0,18,0,263456,439914,616142,902701,618069,647216,344525,282534,452823,4567380,1319512,2167986,1079882,0.288899106270991,0.474667314740617,0.236433578988392,2647157,1471,108971,145571,175417,0,4372583,1471,108971,145571,265385,51544
1979,ME,25592635,7745.75,609761,0,63647.5,0,1963878.75,0,71,37,Maine,23,18,18,0,0,18,0,102995,120046,148441,177291,131145,144943,119538,75834,60719,1080952,371482,453379,256091,0.343661883228858,0.419425654423138,0.236912462348004,554375,599,42825,41240,42518,0,872174,599,42988,41240,48115,597
1979,MI,197055413,56769.5,7337603.91666667,0,1037465.25,0,29144436.8333333,0,374,189,Michigan,26,20.4,20.4,0,0,20.4,0,634331,988121,1294480,1822116,1505070,1457945,887047,673793,2511337,11774240,2916932,4785131,4072177,0.247738452757885,0.406406782943103,0.345854764299012,6017739,4889,322102,991555,174307,0,9650837,4889,322360,991555,417131,48957
1979,MN,390214717,28006.5,4814230.75,0,171043.5,0,15976397.5,0,761,297,Minnesota,27,18,12,6,0,12,0,318213,511059,655192,991981,763258,879064,434395,301335,658105,5512602,1484464,2634303,1393835,0.269285538843544,0.477869253031509,0.252845208124947,3133761,1413,182013,356734,161173,0,4447630,1413,184457,356734,333177,94388
1979,MO,441221251,41981,4642268.16666667,0,442567.333333333,0,16553791.9166667,0,722,195,Missouri,29,18,18,0,0,18,0,436889,542824,752860,1108997,791544,943802,612502,335532,758385,6283335,1732573,2844343,1706419,0.275740987867112,0.452680463479983,0.271578548652905,2013027,25871,170216,129953,75320,0,3506370,25871,176608,129953,158466,7684
1979,MS,96115321,16934.5,1277978.91666667,0,69011.0833333333,0,5842636.16666667,0,185,12,Mississippi,28,21,18,3,0,18,0,190661,238185,294459,391445,254128,307287,245436,172042,99414,2193057,723305,952860,516892,0.329815868898984,0.434489390836627,0.235694740264389,1196482,22455,73821,58324,35425,0,1540218,22455,74355,58324,51680,1385
1979,MT,99247156,3822.5,754552.5,0,18699.5,0,3007255.75,0,162,72,Montana,30,30,18,12,1,18,0,81193,111923,143486,171330,85424,70974,25218,13226,6531,709305,336602,327728,44975,0.474551850050402,0.462041011976512,0.0634071379730863,400553,333,35336,36092,34580,0,706919,333,42795,36092,49745,11541
1979,NC,40984940,31654.5,3939545.5,0,490454.416666667,0,11980921.9166667,0,91,71,North Carolina,37,18,18,0,0,18,0,453580,652791,817242,1181638,846922,1201224,970538,664923,857231,7646089,1923613,3229784,2492692,0.25158129862208,0.422409940559154,0.326008760818766,2914931,45217,228308,254778,69506,1874,3986285,45217,229705,254778,152460,9147
1979,ND,137673566,4283.5,650132.5,0,9608,0,2521190.25,0,172,33,North Dakota,38,30,18,12,1,18,0,64730,88555,109946,141037,76820,55114,24265,0,0,560467,263231,272971,24265,0.469663691171826,0.487042055999729,0.0432942528284449,324791,347,38821,28871,30743,0,494951,347,38821,28871,46228,15605
1979,NE,205533876,11823.75,1316168.5,0,180937.5,0,5840968.75,0,454,68,Nebraska,31,21,18,3,0,18,0,146564,214150,266754,349141,228743,206242,103622,86534,80408,1682158,627468,784126,270564,0.373013712148324,0.466142895019374,0.160843392832302,742560,2429,57892,49985,24856,0,1394419,2429,63216,49985,116276,19484
1979,NH,32289954,6361.5,488871.583333333,0,41236.5,0,1943480.5,0,105,54,New Hampshire,33,30,29,1,0,29,1,81216,105315,129390,198529,134698,157102,106363,75298,49502,1037413,315921,490329,231163,0.304527704973815,0.472645898981409,0.222826396044777,264107,2540,38406,64018,18191,0,635901,2540,38406,64018,26109,591
1979,NJ,110095426,41384,4800062.83333333,0,475965.333333333,0,18946625.6666667,0,204,136,New Jersey,34,30,15,15,1,15,0,665553,806815,1059626,1671893,1244725,1582046,925723,669229,897916,9523526,2531994,4498664,2492868,0.265867284869071,0.472373782567507,0.261758932563422,3729258,132739,417568,429861,143015,0,7824768,132739,417568,429861,269802,6138
1979,NM,51957335,8556.25,941153,0,53187.75,0,3044909.25,0,86,23,New Mexico,35,30,18,12,1,18,0,102407,149701,204429,264866,147452,122648,48794,28633,49502,1118432,456537,534966,126929,0.408193792738405,0.478317859288719,0.113488347972876,845391,2379,47156,40514,131660,0,1029310,2379,47156,40514,157760,6851
1979,NV,3854057,3199.5,512820.666666667,0,63832.4166666667,0,2253303,0,10,8,Nevada,32,30,21.6,8.3999996,1,21.6,0,65236,95299,134475,183039,118753,137934,79393,108090,267417,1189636,295010,439726,454900,0.247983416776224,0.369630710570292,0.382385872653484,462586,2088,60956,0,27708,0,790524,2088,60956,0,61258,5919
1979,NY,247387648,515399.75,122206640.75,0,5901174.25,0,234269139.666667,0,465,121,New York,36,25,18,7,0,18,0,1729250,1965293,2473050,3679066,2730691,3322990,2024857,1732287,4320013,23977497,6167593,9732747,8077157,0.257224221527376,0.405911717974566,0.336864060498058,11633728,5483,477870,1223281,694807,17452,24185867,5483,515186,1223281,1159566,65547
1979,OH,243544864,81738.25,7921915.33333333,0,1160984.08333333,0,30340580.4166667,0,486,265,Ohio,39,25,24,1,1,24,0,800385,1141942,1560567,2472157,1823143,2018616,1412455,1112611,2726508,15068384,3502894,6313916,5251574,0.232466467538921,0.419017460664661,0.348516071796418,4619880,96148,436595,505001,139780,0,8185555,96148,463008,505001,316566,51547
1979,OK,214714147,35247.25,3164285.41666667,0,192643,0,9972021.66666666,0,489,68,Oklahoma,40,21,18,3,0,18,0,267954,327570,469100,615021,397001,416698,201875,137965,200036,3033220,1064624,1428720,539876,0.350988058894508,0.471024192112672,0.17798774899282,1515918,14633,162376,94501,95220,0,2176880,14633,162376,94501,151899,4733
1979,OR,46982966,15365.5,2479882.41666667,0,281690.25,0,7466351.08333333,0,83,23,Oregon,41,30,15,15,1,15,0,250126,356991,466466,621255,414155,457727,249119,112901,124137,3052877,1073583,1493137,486157,0.351662710289344,0.489091764915521,0.159245524795136,1384493,2230,155197,166034,271992,0,2392972,2230,156689,166034,369884,24279
1979,PA,184115070,125021.75,15239329.25,0,1231812.25,0,47299095.5833333,0,389,117,Pennsylvania,42,18,15,3,0,15,0,877653,1261021,1636877,2465295,1981905,2517391,1636336,1342707,2462349,16181534,3775551,6964591,5441392,0.233324665016308,0.43040363169524,0.336271703288452,6781837,264078,748230,853715,157132,0,10835743,264078,748251,853715,444686,14305
1979,RI,14208097,11264.5,1225022.25,0,101914,0,3904394.5,0,21,12,Rhode Island,44,,,,1,18,0,84647,113646,138705,218950,165575,153825,113022,74097,81074,1143541,336998,538350,268193,0.294696910736038,0.470774550278477,0.234528538985485,537827,1660,23254,55903,55248,0,905468,1660,23254,55903,63556,2336
1979,SC,42330810,12208.5,930518,0,188532.5,0,3720858.75,0,87,36,South Carolina,45,,,,0,18,0,221524,309337,381938,477217,329649,485056,372929,414460,411202,3403312,912799,1291922,1198591,0.268209026971374,0.379607276676367,0.352183696352259,1522968,4748,65420,140185,68857,80,1991878,4748,65422,140185,102876,2166
1979,SD,51561735,5818,620835.666666667,0,5719.5,0,2873328.16666667,0,156,18,South Dakota,46,30,12,18,1,12,0,65846,96439,110633,147039,78998,63006,13260,11943,8862,596026,272918,289043,34065,0.457896132047931,0.484950320959153,0.0571535469929164,245535,274,22869,2908,40996,0,509062,274,30172,2908,52553,3227
